year,country,iso3,currency_code,region,decade,gasoline_usd_per_liter,gasoline_usd_per_gallon,gasoline_real_2024usd,diesel_usd_per_liter,diesel_real_2024usd,lpg_usd_per_liter,gasoline_local_currency,gasoline_yoy_pct_change,diesel_yoy_pct_change,price_tier,tax_pct_of_pump_price,pretax_price_usd_ltr,subsidy_flag,subsidy_regime,is_oil_producer,crude_oil_usd_per_barrel,crude_oil_usd_per_liter,refinery_margin_usd_ltr,oil_price_shock_idx,us_cpi,inflation_deflator_2024
1979,United Kingdom,GBR,GBP,Europe,1970s,0.231,0.8744,0.9991,0.2383,1.0307,0.1337,0.1825,13.74,12.56,Very Low (<$0.30),49.6,0.1164,0,none,1,31.61,0.1988,0.0322,1.3,72.6,4.3251
1980,United Kingdom,GBR,GBP,Europe,1980s,0.2537,0.9604,0.9668,0.2527,0.963,0.1477,0.2004,9.83,6.04,Very Low (<$0.30),62.0,0.0964,0,none,1,36.83,0.2317,0.022,1.25,82.4,3.8107
1981,United Kingdom,GBR,GBP,Europe,1980s,0.2753,1.0421,0.951,0.2912,1.0059,0.1629,0.2175,8.51,15.24,Very Low (<$0.30),62.1,0.1043,0,none,1,35.75,0.2249,0.0504,1.0,90.9,3.4543
1982,United Kingdom,GBR,GBP,Europe,1980s,0.2803,1.0611,0.9121,0.2958,0.9625,0.1669,0.2214,1.82,1.58,Very Low (<$0.30),62.2,0.106,0,none,1,31.82,0.2001,0.0802,1.0,96.5,3.2539
1983,United Kingdom,GBR,GBP,Europe,1980s,0.2955,1.1186,0.9316,0.3142,0.9906,0.1726,0.2334,5.42,6.22,Very Low (<$0.30),62.3,0.1114,0,none,1,29.55,0.1859,0.1096,1.0,99.6,3.1526
1984,United Kingdom,GBR,GBP,Europe,1980s,0.3032,1.1477,0.9163,0.3128,0.9453,0.1745,0.2395,2.61,-0.45,Low ($0.30–$0.70),62.4,0.114,0,none,1,28.78,0.181,0.1222,1.0,103.9,3.0221
1985,United Kingdom,GBR,GBP,Europe,1980s,0.3164,1.1977,0.9233,0.33,0.963,0.1777,0.25,4.35,5.5,Low ($0.30–$0.70),62.5,0.1187,0,none,1,27.56,0.1733,0.1431,1.0,107.6,2.9182
1986,United Kingdom,GBR,GBP,Europe,1980s,0.3284,1.2431,0.9409,0.3358,0.9621,0.1876,0.2594,3.79,1.76,Low ($0.30–$0.70),62.6,0.1228,0,none,1,14.43,0.0908,0.2376,0.75,109.6,2.865
1987,United Kingdom,GBR,GBP,Europe,1980s,0.344,1.3022,0.9508,0.3572,0.9873,0.1966,0.2718,4.75,6.37,Low ($0.30–$0.70),62.7,0.1283,0,none,1,18.44,0.116,0.228,1.0,113.6,2.7641
1988,United Kingdom,GBR,GBP,Europe,1980s,0.3571,1.3518,0.9478,0.3704,0.9831,0.209,0.2821,3.81,3.7,Low ($0.30–$0.70),62.7,0.1332,0,none,1,14.92,0.0938,0.2633,1.0,118.3,2.6543
1989,United Kingdom,GBR,GBP,Europe,1980s,0.3865,1.4631,0.9787,0.4054,1.0266,0.2224,0.3053,8.23,9.45,Low ($0.30–$0.70),62.8,0.1438,0,none,1,18.33,0.1153,0.2712,1.0,124.0,2.5323
1990,United Kingdom,GBR,GBP,Europe,1990s,0.4071,1.541,0.978,0.4295,1.0319,0.226,0.3216,5.33,5.94,Low ($0.30–$0.70),62.9,0.151,0,none,1,23.73,0.1493,0.2578,1.0,130.7,2.4024
1991,United Kingdom,GBR,GBP,Europe,1990s,0.4337,1.6417,0.9999,0.4581,1.0561,0.2509,0.3426,6.53,6.66,Low ($0.30–$0.70),63.0,0.1605,0,none,1,20.2,0.1271,0.3066,1.0,136.2,2.3054
1992,United Kingdom,GBR,GBP,Europe,1990s,0.4708,1.7822,1.0537,0.4821,1.079,0.2762,0.3719,8.55,5.24,Low ($0.30–$0.70),63.1,0.1737,0,none,1,19.32,0.1215,0.3493,1.0,140.3,2.2381
1993,United Kingdom,GBR,GBP,Europe,1990s,0.4924,1.8639,1.07,0.5083,1.1045,0.2842,0.389,4.59,5.43,Low ($0.30–$0.70),63.2,0.1812,0,none,1,16.97,0.1067,0.3857,1.0,144.5,2.173
1994,United Kingdom,GBR,GBP,Europe,1990s,0.5416,2.0502,1.1475,0.5509,1.1672,0.3139,0.4279,9.99,8.38,Low ($0.30–$0.70),63.3,0.1988,0,none,1,15.82,0.0995,0.4421,1.0,148.2,2.1188
1995,United Kingdom,GBR,GBP,Europe,1990s,0.5838,2.2099,1.2028,0.6179,1.2731,0.3346,0.4612,7.79,12.16,Low ($0.30–$0.70),63.4,0.2137,0,none,1,17.02,0.1071,0.4767,1.0,152.4,2.0604
1996,United Kingdom,GBR,GBP,Europe,1990s,0.6277,2.3761,1.2562,0.6518,1.3044,0.3664,0.4959,7.52,5.49,Low ($0.30–$0.70),63.5,0.2291,0,none,1,22.12,0.1391,0.4886,1.0,156.9,2.0013
1997,United Kingdom,GBR,GBP,Europe,1990s,0.7196,2.724,1.4078,0.7464,1.4602,0.4043,0.5685,14.64,14.51,Medium ($0.70–$1.10),63.6,0.2619,0,none,1,19.09,0.1201,0.5995,1.0,160.5,1.9564
1998,United Kingdom,GBR,GBP,Europe,1990s,0.7899,2.9901,1.5216,0.8063,1.5532,0.4504,0.624,9.77,8.03,Medium ($0.70–$1.10),63.7,0.2867,0,none,1,13.07,0.0822,0.7077,0.82,163.0,1.9264
1999,United Kingdom,GBR,GBP,Europe,1990s,0.84,3.1797,1.5832,0.8741,1.6475,0.4901,0.6636,6.34,8.41,Medium ($0.70–$1.10),63.8,0.3041,0,none,1,17.97,0.113,0.727,1.0,166.6,1.8848
2000,United Kingdom,GBR,GBP,Europe,2000s,0.9106,3.447,1.6604,0.928,1.6922,0.5287,0.7194,8.4,6.17,Medium ($0.70–$1.10),63.9,0.3287,0,none,1,30.38,0.1911,0.7195,1.0,172.2,1.8235
2001,United Kingdom,GBR,GBP,Europe,2000s,0.9733,3.6843,1.7257,1.01,1.7907,0.5618,0.7689,6.89,8.84,Medium ($0.70–$1.10),64.0,0.3504,0,none,1,25.93,0.1631,0.8102,1.0,177.1,1.773
2002,United Kingdom,GBR,GBP,Europe,2000s,1.0367,3.9243,1.8095,1.0408,1.8166,0.5956,0.819,6.51,3.05,Medium ($0.70–$1.10),64.0,0.3732,0,none,1,26.15,0.1645,0.8722,1.0,179.9,1.7454
2003,United Kingdom,GBR,GBP,Europe,2000s,1.0562,3.9982,1.8024,1.11,1.8942,0.6207,0.8344,1.88,6.65,Medium ($0.70–$1.10),64.1,0.3792,0,none,1,31.07,0.1954,0.8608,1.0,184.0,1.7065
2004,United Kingdom,GBR,GBP,Europe,2000s,1.1811,4.4709,1.9633,1.2238,2.0343,0.6971,0.9331,11.83,10.25,High ($1.10–$1.60),64.2,0.4228,0,none,1,41.49,0.261,0.9201,1.0,188.9,1.6623
2005,United Kingdom,GBR,GBP,Europe,2000s,1.216,4.6031,1.9551,1.2802,2.0583,0.7003,0.9606,2.95,4.61,High ($1.10–$1.60),64.3,0.4341,0,none,1,56.59,0.3559,0.8601,1.0,195.3,1.6078
2006,United Kingdom,GBR,GBP,Europe,2000s,1.2823,4.854,1.9972,1.349,2.1011,0.747,1.013,5.45,5.37,High ($1.10–$1.60),64.4,0.4565,0,none,1,66.02,0.4153,0.867,1.0,201.6,1.5575
2007,United Kingdom,GBR,GBP,Europe,2000s,1.3421,5.0804,2.0329,1.4033,2.1256,0.7714,1.0603,4.66,4.03,High ($1.10–$1.60),64.5,0.4764,0,none,1,72.34,0.455,0.8871,1.0,207.3,1.5147
2008,United Kingdom,GBR,GBP,Europe,2000s,1.4685,5.5589,2.1417,1.482,2.1614,0.8561,1.1601,9.42,5.61,High ($1.10–$1.60),64.6,0.5198,0,none,1,99.67,0.6269,0.8416,1.28,215.3,1.4584
2009,United Kingdom,GBR,GBP,Europe,2000s,1.3611,5.1523,1.9925,1.4214,2.0807,0.8234,1.0753,-7.31,-4.09,High ($1.10–$1.60),64.7,0.4805,0,none,1,61.74,0.3883,0.9728,0.78,214.5,1.4639
2010,United Kingdom,GBR,GBP,Europe,2010s,1.3832,5.236,1.9914,1.3823,1.9901,0.7897,1.0927,1.62,-2.75,High ($1.10–$1.60),64.8,0.4869,0,none,1,79.61,0.5007,0.8825,1.0,218.1,1.4397
2011,United Kingdom,GBR,GBP,Europe,2010s,1.3715,5.1917,1.9149,1.4468,2.02,0.7963,1.0835,-0.85,4.67,High ($1.10–$1.60),64.9,0.4814,0,none,1,111.26,0.6998,0.6717,1.0,224.9,1.3962
2012,United Kingdom,GBR,GBP,Europe,2010s,1.3918,5.2685,1.9034,1.4403,1.9697,0.8168,1.0995,1.48,-0.45,High ($1.10–$1.60),65.0,0.4871,0,none,1,112.01,0.7045,0.6873,1.0,229.6,1.3676
2013,United Kingdom,GBR,GBP,Europe,2010s,1.3898,5.261,1.8729,1.4233,1.9181,0.813,1.0979,-0.14,-1.18,High ($1.10–$1.60),65.1,0.485,0,none,1,108.66,0.6835,0.7063,1.0,233.0,1.3476
2014,United Kingdom,GBR,GBP,Europe,2010s,1.3941,5.2772,1.8494,1.4507,1.9245,0.8056,1.1013,0.31,1.93,High ($1.10–$1.60),65.2,0.4851,0,none,1,98.97,0.6225,0.7716,1.0,236.7,1.3266
2015,United Kingdom,GBR,GBP,Europe,2010s,1.4286,5.4078,1.8927,1.5001,1.9875,0.8293,1.1286,2.47,3.41,High ($1.10–$1.60),65.3,0.4957,0,none,1,52.39,0.3295,1.0991,1.0,237.0,1.3249
2016,United Kingdom,GBR,GBP,Europe,2010s,1.4763,5.5884,1.9315,1.5593,2.0401,0.8585,1.1663,3.34,3.95,High ($1.10–$1.60),65.3,0.5123,0,none,1,43.74,0.2751,1.2012,1.0,240.0,1.3083
2017,United Kingdom,GBR,GBP,Europe,2010s,1.4594,5.5244,1.8697,1.5161,1.9423,0.853,1.1529,-1.14,-2.77,High ($1.10–$1.60),65.4,0.505,0,none,1,54.25,0.3412,1.1182,1.0,245.1,1.2811
2018,United Kingdom,GBR,GBP,Europe,2010s,1.51,5.716,1.8883,1.5325,1.9164,0.891,1.1929,3.47,1.08,High ($1.10–$1.60),65.5,0.5209,0,none,1,71.34,0.4487,1.0613,1.0,251.1,1.2505
2019,United Kingdom,GBR,GBP,Europe,2010s,1.5483,5.861,1.9013,1.5865,1.9482,0.8832,1.2232,2.54,3.52,High ($1.10–$1.60),65.6,0.5326,0,none,1,64.37,0.4049,1.1434,1.0,255.7,1.228
2020,United Kingdom,GBR,GBP,Europe,2020s,1.6943,6.4136,2.0557,1.7366,2.107,1.0033,1.3385,9.43,9.46,Very High (>$1.60),65.7,0.5811,0,none,1,41.84,0.2632,1.4311,0.72,258.8,1.2133
2021,United Kingdom,GBR,GBP,Europe,2020s,1.8929,7.1654,2.1932,2.019,2.3394,1.1231,1.4954,11.72,16.26,Very High (>$1.60),65.8,0.6474,0,none,1,70.86,0.4457,1.4472,1.0,271.0,1.1587
2022,United Kingdom,GBR,GBP,Europe,2020s,1.9663,7.4433,2.1094,2.0029,2.1487,1.0913,1.5534,3.88,-0.8,Very High (>$1.60),65.9,0.6705,0,none,1,101.32,0.6373,1.329,1.3,292.7,1.0728
2023,United Kingdom,GBR,GBP,Europe,2020s,1.7385,6.5809,1.7916,1.7787,1.833,1.003,1.3734,-11.59,-11.19,Very High (>$1.60),66.0,0.5911,0,none,1,82.49,0.5188,1.2197,1.0,304.7,1.0305
2024,United Kingdom,GBR,GBP,Europe,2020s,1.7187,6.506,1.7187,1.7053,1.7053,1.0246,1.3578,-1.14,-4.13,Very High (>$1.60),66.1,0.5826,0,none,1,80.0,0.5032,1.2155,1.0,314.0,1.0
